antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'REF', 'BEER', 'STR_SUPPLIES'})","frozenset({'KEGS', 'WINE', 'LIQUOR', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'BEER'})","frozenset({'LIQUOR', 'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'LIQUOR', 'BEER'})","frozenset({'WINE', 'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'BEER', 'STR_SUPPLIES'})","frozenset({'WINE', 'LIQUOR', 'REF', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'LIQUOR', 'BEER'})","frozenset({'KEGS', 'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'BEER', 'STR_SUPPLIES'})","frozenset({'KEGS', 'LIQUOR', 'REF', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'BEER', 'STR_SUPPLIES'})","frozenset({'KEGS', 'WINE', 'REF', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'REF', 'NON-ALCOHOL'})","frozenset({'WINE', 'LIQUOR', 'BEER', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'REF', 'NON-ALCOHOL'})","frozenset({'KEGS', 'LIQUOR', 'BEER', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'REF', 'NON-ALCOHOL'})","frozenset({'KEGS', 'WINE', 'BEER', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'WINE', 'LIQUOR', 'BEER'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'NON-ALCOHOL'})","frozenset({'LIQUOR', 'REF', 'BEER', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'LIQUOR', 'NON-ALCOHOL'})","frozenset({'WINE', 'REF', 'BEER', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'WINE', 'LIQUOR', 'REF', 'BEER'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'LIQUOR', 'NON-ALCOHOL'})","frozenset({'KEGS', 'REF', 'BEER', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'LIQUOR', 'REF', 'BEER'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'WINE', 'REF', 'BEER'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'REF'})","frozenset({'STR_SUPPLIES', 'LIQUOR', 'BEER', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'LIQUOR', 'REF'})","frozenset({'WINE', 'STR_SUPPLIES', 'BEER', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'REF', 'STR_SUPPLIES'})","frozenset({'WINE', 'LIQUOR', 'BEER', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'LIQUOR', 'REF'})","frozenset({'KEGS', 'STR_SUPPLIES', 'BEER', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'REF', 'STR_SUPPLIES'})","frozenset({'KEGS', 'LIQUOR', 'BEER', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'REF', 'STR_SUPPLIES'})","frozenset({'KEGS', 'WINE', 'BEER', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'LIQUOR'})","frozenset({'STR_SUPPLIES', 'REF', 'BEER', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'STR_SUPPLIES'})","frozenset({'LIQUOR', 'REF', 'BEER', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'WINE', 'REF', 'BEER', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'KEGS', 'REF', 'BEER', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'BEER', 'NON-ALCOHOL'})","frozenset({'REF', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'REF', 'BEER'})","frozenset({'NON-ALCOHOL', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'BEER'})","frozenset({'NON-ALCOHOL', 'REF', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'BEER'})","frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'BEER'})","frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'BEER', 'STR_SUPPLIES'})","frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'LIQUOR'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'REF', 'NON-ALCOHOL'})","frozenset({'BEER', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'NON-ALCOHOL'})","frozenset({'BEER', 'REF', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'NON-ALCOHOL'})","frozenset({'BEER', 'REF', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'NON-ALCOHOL'})","frozenset({'BEER', 'REF', 'KEGS', 'WINE', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'BEER', 'REF', 'KEGS', 'WINE', 'LIQUOR'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'REF'})","frozenset({'BEER', 'NON-ALCOHOL', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'REF'})","frozenset({'BEER', 'NON-ALCOHOL', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'REF'})","frozenset({'BEER', 'NON-ALCOHOL', 'KEGS', 'WINE', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'REF', 'STR_SUPPLIES'})","frozenset({'BEER', 'NON-ALCOHOL', 'KEGS', 'WINE', 'LIQUOR'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE'})","frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'LIQUOR'})","frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'WINE', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'STR_SUPPLIES'})","frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'WINE', 'LIQUOR'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'LIQUOR'})","frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'KEGS', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'STR_SUPPLIES'})","frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'KEGS', 'LIQUOR'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'STR_SUPPLIES'})","frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'KEGS', 'WINE'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
frozenset({'BEER'}),"frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
frozenset({'NON-ALCOHOL'}),"frozenset({'BEER', 'REF', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
frozenset({'REF'}),"frozenset({'BEER', 'NON-ALCOHOL', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
frozenset({'KEGS'}),"frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
frozenset({'WINE'}),"frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
frozenset({'LIQUOR'}),"frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
frozenset({'STR_SUPPLIES'}),"frozenset({'BEER', 'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'LIQUOR'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'KEGS', 'WINE', 'LIQUOR'})",frozenset({'STR_SUPPLIES'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'KEGS', 'WINE', 'STR_SUPPLIES'})",frozenset({'LIQUOR'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})",frozenset({'WINE'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",frozenset({'KEGS'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",frozenset({'REF'}),1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",frozenset({'DUNNAGE'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'REF', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})",frozenset({'NON-ALCOHOL'}),0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'KEGS', 'WINE'})","frozenset({'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'KEGS', 'LIQUOR'})","frozenset({'WINE', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'KEGS', 'STR_SUPPLIES'})","frozenset({'WINE', 'LIQUOR'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'WINE', 'LIQUOR'})","frozenset({'KEGS', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'WINE', 'STR_SUPPLIES'})","frozenset({'KEGS', 'LIQUOR'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'REF', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'KEGS', 'WINE'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'KEGS', 'WINE', 'LIQUOR'})","frozenset({'REF', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'KEGS', 'WINE', 'STR_SUPPLIES'})","frozenset({'LIQUOR', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'WINE', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'DUNNAGE', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'KEGS', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'LIQUOR'})","frozenset({'DUNNAGE', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'WINE', 'STR_SUPPLIES'})","frozenset({'DUNNAGE', 'LIQUOR'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'REF', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'WINE', 'DUNNAGE'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'REF', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'KEGS', 'DUNNAGE'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'NON-ALCOHOL', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'DUNNAGE', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'REF', 'KEGS', 'WINE', 'LIQUOR'})","frozenset({'STR_SUPPLIES', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'REF', 'KEGS', 'WINE', 'STR_SUPPLIES'})","frozenset({'LIQUOR', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'REF', 'KEGS', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'WINE', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'REF', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'KEGS', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'REF', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'REF', 'KEGS', 'WINE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'DUNNAGE', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'REF', 'NON-ALCOHOL'})","frozenset({'WINE', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'DUNNAGE', 'REF', 'NON-ALCOHOL'})","frozenset({'KEGS', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'LIQUOR', 'REF', 'NON-ALCOHOL'})","frozenset({'KEGS', 'WINE', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'WINE', 'LIQUOR'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'WINE', 'NON-ALCOHOL'})","frozenset({'LIQUOR', 'REF', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'LIQUOR', 'NON-ALCOHOL'})","frozenset({'WINE', 'REF', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'WINE', 'LIQUOR', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'DUNNAGE', 'LIQUOR', 'NON-ALCOHOL'})","frozenset({'KEGS', 'REF', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'DUNNAGE', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'LIQUOR', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'LIQUOR', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'WINE', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'REF', 'NON-ALCOHOL'})","frozenset({'DUNNAGE', 'LIQUOR', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'LIQUOR', 'REF', 'NON-ALCOHOL'})","frozenset({'WINE', 'DUNNAGE', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'WINE', 'DUNNAGE', 'LIQUOR'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'LIQUOR', 'REF', 'NON-ALCOHOL'})","frozenset({'KEGS', 'DUNNAGE', 'STR_SUPPLIES'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'DUNNAGE', 'LIQUOR'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'LIQUOR', 'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'DUNNAGE', 'WINE'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'LIQUOR', 'NON-ALCOHOL'})","frozenset({'DUNNAGE', 'REF', 'STR_SUPPLIES'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'DUNNAGE', 'LIQUOR', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'LIQUOR', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'WINE', 'DUNNAGE', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'LIQUOR', 'STR_SUPPLIES', 'NON-ALCOHOL'})","frozenset({'KEGS', 'DUNNAGE', 'REF'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'REF', 'WINE'})","frozenset({'LIQUOR', 'STR_SUPPLIES', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'LIQUOR', 'REF'})","frozenset({'WINE', 'STR_SUPPLIES', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'REF', 'STR_SUPPLIES'})","frozenset({'WINE', 'LIQUOR', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'DUNNAGE', 'LIQUOR', 'REF'})","frozenset({'KEGS', 'STR_SUPPLIES', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'DUNNAGE', 'REF', 'STR_SUPPLIES'})","frozenset({'KEGS', 'LIQUOR', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'DUNNAGE', 'LIQUOR', 'REF', 'STR_SUPPLIES'})","frozenset({'KEGS', 'WINE', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'LIQUOR', 'WINE'})","frozenset({'REF', 'STR_SUPPLIES', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'WINE', 'STR_SUPPLIES'})","frozenset({'LIQUOR', 'REF', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'DUNNAGE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'WINE', 'REF', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'WINE', 'DUNNAGE', 'LIQUOR', 'STR_SUPPLIES'})","frozenset({'KEGS', 'REF', 'NON-ALCOHOL'})",1.0,0.75,0.75,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.875
"frozenset({'KEGS', 'WINE', 'LIQUOR', 'REF'})","frozenset({'DUNNAGE', 'STR_SUPPLIES', 'NON-ALCOHOL'})",0.75,1.0,0.75,1.0,1.0,1.0,0.0,inf,0.0,0.75,0.0,0.875
